"Order ID","Order Date","Ship Date","Customer Name","Region","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Delay (Days)"
"ORD-2295","2022-02-23 23:00:00","2022-02-24 23:00:00","Bob","South","Technology","Storage","Desk","505.83","3","0.15","150.4","1"
"ORD-2296","2022-02-24 00:00:00","2022-02-25 00:00:00","Alice","South","Technology","Tables","Pen","505.83","1","0.15","150.4","1"
"ORD-2297","2022-02-24 01:00:00","2022-02-25 01:00:00","Frank","West","Technology","Accessories","Stapler","505.83","1","0.15","150.4","1"
"ORD-2298","2022-02-24 02:00:00","2022-02-25 02:00:00","Charlie","South","Furniture","Storage","Printer","505.83","3","0.15","150.4","1"
"ORD-2299","2022-02-24 03:00:00","2022-02-25 03:00:00","Bob","South","Technology","Tables","Stapler","505.83","6","0.15","150.4","1"
"ORD-2300","2022-02-24 04:00:00","2022-02-25 04:00:00","Bob","West","Furniture","Phones","Monitor","505.83","4","0.15","150.4","1"
"ORD-2301","2022-02-24 05:00:00","2022-02-25 05:00:00","Frank","West","Office Supplies","Accessories","Paper","505.83","1","0.15","150.4","1"
"ORD-2302","2022-02-24 06:00:00","2022-02-25 06:00:00","David","South","Office Supplies","Tables","Stapler","505.83","7","0.15","150.4","1"
"ORD-2303","2022-02-24 07:00:00","2022-02-25 07:00:00","Alice","Central","Furniture","Chairs","Pen","505.83","2","0.15","150.4","1"
"ORD-2304","2022-02-24 08:00:00","2022-02-25 08:00:00","Bob","East","Technology","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-2305","2022-02-24 09:00:00","2022-02-25 09:00:00","Frank","South","Furniture","Storage","Monitor","505.83","8","0.15","150.4","1"
"ORD-2306","2022-02-24 10:00:00","2022-02-25 10:00:00","Frank","South","Office Supplies","Phones","Pen","505.83","7","0.15","150.4","1"
"ORD-2307","2022-02-24 11:00:00","2022-02-25 11:00:00","Charlie","Central","Office Supplies","Binders","Paper","505.83","8","0.15","150.4","1"
"ORD-2308","2022-02-24 12:00:00","2022-02-25 12:00:00","David","South","Furniture","Binders","Monitor","505.83","6","0.15","150.4","1"
"ORD-2309","2022-02-24 13:00:00","2022-02-25 13:00:00","Alice","South","Technology","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-2310","2022-02-24 14:00:00","2022-02-25 14:00:00","Eva","East","Technology","Binders","Paper","505.83","9","0.15","150.4","1"
"ORD-2311","2022-02-24 15:00:00","2022-02-25 15:00:00","Charlie","East","Furniture","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-2312","2022-02-24 16:00:00","2022-02-25 16:00:00","Bob","East","Furniture","Phones","Pen","505.83","9","0.15","150.4","1"
"ORD-2313","2022-02-24 17:00:00","2022-02-25 17:00:00","Bob","West","Technology","Binders","Pen","505.83","2","0.15","150.4","1"
"ORD-2314","2022-02-24 18:00:00","2022-02-25 18:00:00","Charlie","West","Office Supplies","Storage","Stapler","505.83","2","0.15","150.4","1"
"ORD-2315","2022-02-24 19:00:00","2022-02-25 19:00:00","Frank","East","Furniture","Storage","Pen","505.83","2","0.15","150.4","1"
"ORD-2316","2022-02-24 20:00:00","2022-02-25 20:00:00","Bob","East","Technology","Tables","Pen","505.83","6","0.15","150.4","1"
"ORD-2317","2022-02-24 21:00:00","2022-02-25 21:00:00","David","West","Technology","Tables","Paper","505.83","2","0.15","150.4","1"
"ORD-2318","2022-02-24 22:00:00","2022-02-25 22:00:00","Alice","Central","Office Supplies","Binders","Printer","505.83","3","0.15","150.4","1"
"ORD-2319","2022-02-24 23:00:00","2022-02-25 23:00:00","David","South","Office Supplies","Tables","Desk","505.83","8","0.15","150.4","1"
"ORD-2320","2022-02-25 00:00:00","2022-02-26 00:00:00","Bob","South","Office Supplies","Phones","Stapler","505.83","8","0.15","150.4","1"
"ORD-2321","2022-02-25 01:00:00","2022-02-26 01:00:00","Eva","East","Office Supplies","Phones","Desk","505.83","4","0.15","150.4","1"
"ORD-2322","2022-02-25 02:00:00","2022-02-26 02:00:00","Alice","Central","Office Supplies","Chairs","Stapler","505.83","9","0.15","150.4","1"
"ORD-2323","2022-02-25 03:00:00","2022-02-26 03:00:00","Alice","West","Furniture","Phones","Monitor","505.83","8","0.15","150.4","1"
"ORD-2324","2022-02-25 04:00:00","2022-02-26 04:00:00","Charlie","East","Technology","Phones","Paper","505.83","1","0.15","150.4","1"
"ORD-2325","2022-02-25 05:00:00","2022-02-26 05:00:00","Charlie","Central","Furniture","Binders","Pen","505.83","8","0.15","150.4","1"
"ORD-2326","2022-02-25 06:00:00","2022-02-26 06:00:00","Eva","Central","Furniture","Tables","Pen","505.83","1","0.15","150.4","1"
"ORD-2327","2022-02-25 07:00:00","2022-02-26 07:00:00","David","Central","Furniture","Accessories","Printer","505.83","4","0.15","150.4","1"
"ORD-2328","2022-02-25 08:00:00","2022-02-26 08:00:00","Alice","West","Furniture","Phones","Desk","505.83","6","0.15","150.4","1"
"ORD-2329","2022-02-25 09:00:00","2022-02-26 09:00:00","Eva","West","Furniture","Phones","Desk","505.83","7","0.15","150.4","1"
"ORD-2330","2022-02-25 10:00:00","2022-02-26 10:00:00","David","South","Office Supplies","Accessories","Desk","505.83","4","0.15","150.4","1"
"ORD-2331","2022-02-25 11:00:00","2022-02-26 11:00:00","David","South","Office Supplies","Phones","Pen","505.83","8","0.15","150.4","1"
"ORD-2332","2022-02-25 12:00:00","2022-02-26 12:00:00","Alice","Central","Technology","Binders","Desk","505.83","8","0.15","150.4","1"
"ORD-2333","2022-02-25 13:00:00","2022-02-26 13:00:00","David","Central","Furniture","Binders","Paper","505.83","9","0.15","150.4","1"
"ORD-2334","2022-02-25 14:00:00","2022-02-26 14:00:00","Bob","West","Technology","Accessories","Stapler","505.83","6","0.15","150.4","1"
"ORD-2335","2022-02-25 15:00:00","2022-02-26 15:00:00","Charlie","South","Office Supplies","Storage","Pen","505.83","4","0.15","150.4","1"
"ORD-2336","2022-02-25 16:00:00","2022-02-26 16:00:00","Frank","Central","Office Supplies","Phones","Paper","505.83","2","0.15","150.4","1"
"ORD-2337","2022-02-25 17:00:00","2022-02-26 17:00:00","Frank","South","Office Supplies","Storage","Monitor","505.83","7","0.15","150.4","1"
"ORD-2338","2022-02-25 18:00:00","2022-02-26 18:00:00","Charlie","South","Furniture","Phones","Paper","505.83","3","0.15","150.4","1"
"ORD-2339","2022-02-25 19:00:00","2022-02-26 19:00:00","David","Central","Furniture","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-2340","2022-02-25 20:00:00","2022-02-26 20:00:00","David","West","Office Supplies","Phones","Monitor","505.83","3","0.15","150.4","1"
"ORD-2341","2022-02-25 21:00:00","2022-02-26 21:00:00","Eva","Central","Technology","Tables","Paper","505.83","4","0.15","150.4","1"
"ORD-2342","2022-02-25 22:00:00","2022-02-26 22:00:00","Frank","Central","Technology","Chairs","Stapler","505.83","2","0.15","150.4","1"
"ORD-2343","2022-02-25 23:00:00","2022-02-26 23:00:00","Eva","South","Office Supplies","Chairs","Pen","505.83","5","0.15","150.4","1"
"ORD-2344","2022-02-26 00:00:00","2022-02-27 00:00:00","Frank","Central","Technology","Chairs","Printer","505.83","3","0.15","150.4","1"
"ORD-2345","2022-02-26 01:00:00","2022-02-27 01:00:00","Bob","West","Office Supplies","Chairs","Monitor","505.83","5","0.15","150.4","1"
"ORD-2346","2022-02-26 02:00:00","2022-02-27 02:00:00","Bob","Central","Technology","Storage","Pen","505.83","7","0.15","150.4","1"
"ORD-2347","2022-02-26 03:00:00","2022-02-27 03:00:00","Alice","West","Office Supplies","Storage","Desk","505.83","9","0.15","150.4","1"
"ORD-2348","2022-02-26 04:00:00","2022-02-27 04:00:00","Eva","West","Technology","Tables","Stapler","505.83","2","0.15","150.4","1"
"ORD-2349","2022-02-26 05:00:00","2022-02-27 05:00:00","Charlie","South","Furniture","Storage","Printer","505.83","9","0.15","150.4","1"
"ORD-2350","2022-02-26 06:00:00","2022-02-27 06:00:00","Eva","East","Office Supplies","Phones","Stapler","505.83","6","0.15","150.4","1"
"ORD-2351","2022-02-26 07:00:00","2022-02-27 07:00:00","Charlie","East","Office Supplies","Tables","Stapler","505.83","6","0.15","150.4","1"
"ORD-2352","2022-02-26 08:00:00","2022-02-27 08:00:00","David","South","Technology","Tables","Desk","505.83","3","0.15","150.4","1"
"ORD-2353","2022-02-26 09:00:00","2022-02-27 09:00:00","Eva","Central","Office Supplies","Chairs","Printer","505.83","9","0.15","150.4","1"
"ORD-2354","2022-02-26 10:00:00","2022-02-27 10:00:00","David","South","Office Supplies","Accessories","Stapler","505.83","4","0.15","150.4","1"
"ORD-2355","2022-02-26 11:00:00","2022-02-27 11:00:00","Bob","West","Office Supplies","Accessories","Desk","505.83","5","0.15","150.4","1"
"ORD-2356","2022-02-26 12:00:00","2022-02-27 12:00:00","Bob","East","Furniture","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-2357","2022-02-26 13:00:00","2022-02-27 13:00:00","Alice","South","Furniture","Binders","Desk","505.83","5","0.15","150.4","1"
"ORD-2358","2022-02-26 14:00:00","2022-02-27 14:00:00","Eva","Central","Technology","Phones","Paper","505.83","8","0.15","150.4","1"
"ORD-2359","2022-02-26 15:00:00","2022-02-27 15:00:00","David","South","Furniture","Accessories","Pen","505.83","8","0.15","150.4","1"
"ORD-2360","2022-02-26 16:00:00","2022-02-27 16:00:00","Charlie","East","Technology","Chairs","Desk","505.83","8","0.15","150.4","1"
"ORD-2361","2022-02-26 17:00:00","2022-02-27 17:00:00","Bob","South","Furniture","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-2362","2022-02-26 18:00:00","2022-02-27 18:00:00","Bob","South","Technology","Tables","Desk","505.83","1","0.15","150.4","1"
"ORD-2363","2022-02-26 19:00:00","2022-02-27 19:00:00","Charlie","Central","Furniture","Chairs","Stapler","505.83","6","0.15","150.4","1"
"ORD-2364","2022-02-26 20:00:00","2022-02-27 20:00:00","David","West","Furniture","Phones","Printer","505.83","7","0.15","150.4","1"
"ORD-2365","2022-02-26 21:00:00","2022-02-27 21:00:00","David","West","Technology","Phones","Desk","505.83","9","0.15","150.4","1"
"ORD-2366","2022-02-26 22:00:00","2022-02-27 22:00:00","Eva","East","Office Supplies","Tables","Desk","505.83","8","0.15","150.4","1"
"ORD-2367","2022-02-26 23:00:00","2022-02-27 23:00:00","Eva","South","Office Supplies","Chairs","Paper","505.83","8","0.15","150.4","1"
"ORD-2368","2022-02-27 00:00:00","2022-02-28 00:00:00","Frank","East","Furniture","Chairs","Paper","505.83","7","0.15","150.4","1"
"ORD-2369","2022-02-27 01:00:00","2022-02-28 01:00:00","Frank","West","Technology","Phones","Monitor","505.83","2","0.15","150.4","1"
"ORD-2370","2022-02-27 02:00:00","2022-02-28 02:00:00","Alice","Central","Office Supplies","Phones","Monitor","505.83","1","0.15","150.4","1"
"ORD-2371","2022-02-27 03:00:00","2022-02-28 03:00:00","Bob","South","Technology","Tables","Paper","505.83","2","0.15","150.4","1"
"ORD-2372","2022-02-27 04:00:00","2022-02-28 04:00:00","Eva","West","Office Supplies","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-2373","2022-02-27 05:00:00","2022-02-28 05:00:00","David","South","Technology","Binders","Monitor","505.83","2","0.15","150.4","1"
"ORD-2374","2022-02-27 06:00:00","2022-02-28 06:00:00","Charlie","East","Furniture","Tables","Pen","505.83","4","0.15","150.4","1"
"ORD-2375","2022-02-27 07:00:00","2022-02-28 07:00:00","David","Central","Technology","Tables","Pen","505.83","3","0.15","150.4","1"
"ORD-2376","2022-02-27 08:00:00","2022-02-28 08:00:00","Bob","Central","Office Supplies","Chairs","Printer","505.83","6","0.15","150.4","1"
"ORD-2377","2022-02-27 09:00:00","2022-02-28 09:00:00","Frank","Central","Furniture","Tables","Paper","505.83","8","0.15","150.4","1"
"ORD-2378","2022-02-27 10:00:00","2022-02-28 10:00:00","David","South","Technology","Tables","Monitor","505.83","6","0.15","150.4","1"
"ORD-2379","2022-02-27 11:00:00","2022-02-28 11:00:00","Alice","South","Office Supplies","Binders","Desk","505.83","2","0.15","150.4","1"
"ORD-2380","2022-02-27 12:00:00","2022-02-28 12:00:00","Bob","East","Furniture","Accessories","Paper","505.83","5","0.15","150.4","1"
"ORD-2381","2022-02-27 13:00:00","2022-02-28 13:00:00","Frank","Central","Technology","Binders","Monitor","505.83","6","0.15","150.4","1"
"ORD-2382","2022-02-27 14:00:00","2022-02-28 14:00:00","Charlie","Central","Office Supplies","Accessories","Printer","505.83","9","0.15","150.4","1"
"ORD-2383","2022-02-27 15:00:00","2022-02-28 15:00:00","Frank","South","Technology","Storage","Pen","505.83","6","0.15","150.4","1"
"ORD-2384","2022-02-27 16:00:00","2022-02-28 16:00:00","Alice","East","Technology","Chairs","Printer","505.83","5","0.15","150.4","1"
"ORD-2385","2022-02-27 17:00:00","2022-02-28 17:00:00","Bob","Central","Furniture","Binders","Monitor","505.83","1","0.15","150.4","1"
"ORD-2386","2022-02-27 18:00:00","2022-02-28 18:00:00","Charlie","South","Furniture","Tables","Printer","505.83","5","0.15","150.4","1"
"ORD-2387","2022-02-27 19:00:00","2022-02-28 19:00:00","Alice","West","Office Supplies","Binders","Monitor","505.83","5","0.15","150.4","1"
"ORD-2388","2022-02-27 20:00:00","2022-02-28 20:00:00","Frank","East","Furniture","Storage","Monitor","505.83","6","0.15","150.4","1"
"ORD-2389","2022-02-27 21:00:00","2022-02-28 21:00:00","David","West","Office Supplies","Binders","Printer","505.83","7","0.15","150.4","1"
"ORD-2390","2022-02-27 22:00:00","2022-02-28 22:00:00","Bob","East","Technology","Chairs","Stapler","505.83","4","0.15","150.4","1"
"ORD-2391","2022-02-27 23:00:00","2022-02-28 23:00:00","Eva","South","Technology","Storage","Desk","505.83","7","0.15","150.4","1"
"ORD-2392","2022-02-28 00:00:00","2022-03-01 00:00:00","Alice","Central","Office Supplies","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-2393","2022-02-28 01:00:00","2022-03-01 01:00:00","Alice","Central","Technology","Tables","Pen","505.83","6","0.15","150.4","1"
"ORD-2394","2022-02-28 02:00:00","2022-03-01 02:00:00","Frank","Central","Furniture","Phones","Desk","505.83","4","0.15","150.4","1"
"ORD-2395","2022-02-28 03:00:00","2022-03-01 03:00:00","Frank","East","Technology","Storage","Paper","505.83","8","0.15","150.4","1"
"ORD-2396","2022-02-28 04:00:00","2022-03-01 04:00:00","Charlie","South","Furniture","Phones","Paper","505.83","9","0.15","150.4","1"
"ORD-2397","2022-02-28 05:00:00","2022-03-01 05:00:00","Frank","West","Office Supplies","Phones","Pen","505.83","2","0.15","150.4","1"
"ORD-2398","2022-02-28 06:00:00","2022-03-01 06:00:00","David","South","Office Supplies","Chairs","Desk","505.83","4","0.15","150.4","1"
"ORD-2399","2022-02-28 07:00:00","2022-03-01 07:00:00","Bob","West","Technology","Binders","Pen","505.83","8","0.15","150.4","1"
"ORD-2400","2022-02-28 08:00:00","2022-03-01 08:00:00","Bob","East","Technology","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-2401","2022-02-28 09:00:00","2022-03-01 09:00:00","Eva","East","Furniture","Tables","Pen","505.83","9","0.15","150.4","1"
"ORD-2402","2022-02-28 10:00:00","2022-03-01 10:00:00","Eva","West","Furniture","Binders","Printer","505.83","3","0.15","150.4","1"
"ORD-2403","2022-02-28 11:00:00","2022-03-01 11:00:00","Bob","West","Technology","Tables","Stapler","505.83","1","0.15","150.4","1"
"ORD-2404","2022-02-28 12:00:00","2022-03-01 12:00:00","Eva","Central","Technology","Binders","Stapler","505.83","9","0.15","150.4","1"
"ORD-2405","2022-02-28 13:00:00","2022-03-01 13:00:00","Charlie","South","Office Supplies","Storage","Stapler","505.83","1","0.15","150.4","1"
"ORD-2406","2022-02-28 14:00:00","2022-03-01 14:00:00","Frank","West","Office Supplies","Chairs","Desk","505.83","3","0.15","150.4","1"
"ORD-2407","2022-02-28 15:00:00","2022-03-01 15:00:00","David","East","Office Supplies","Chairs","Desk","505.83","3","0.15","150.4","1"
"ORD-2408","2022-02-28 16:00:00","2022-03-01 16:00:00","Eva","East","Technology","Chairs","Monitor","505.83","9","0.15","150.4","1"
"ORD-2409","2022-02-28 17:00:00","2022-03-01 17:00:00","Bob","Central","Technology","Binders","Stapler","505.83","1","0.15","150.4","1"
"ORD-2410","2022-02-28 18:00:00","2022-03-01 18:00:00","David","West","Technology","Tables","Monitor","505.83","7","0.15","150.4","1"
"ORD-2411","2022-02-28 19:00:00","2022-03-01 19:00:00","Alice","South","Office Supplies","Accessories","Stapler","505.83","2","0.15","150.4","1"
"ORD-2412","2022-02-28 20:00:00","2022-03-01 20:00:00","David","South","Technology","Tables","Desk","505.83","7","0.15","150.4","1"
"ORD-2413","2022-02-28 21:00:00","2022-03-01 21:00:00","Bob","South","Furniture","Tables","Printer","505.83","1","0.15","150.4","1"
"ORD-2414","2022-02-28 22:00:00","2022-03-01 22:00:00","Alice","Central","Technology","Accessories","Printer","505.83","8","0.15","150.4","1"
"ORD-2415","2022-02-28 23:00:00","2022-03-01 23:00:00","Eva","East","Technology","Accessories","Printer","505.83","2","0.15","150.4","1"
"ORD-2416","2022-03-01 00:00:00","2022-03-02 00:00:00","Alice","South","Technology","Chairs","Pen","505.83","3","0.15","150.4","1"
"ORD-2417","2022-03-01 01:00:00","2022-03-02 01:00:00","Frank","East","Technology","Accessories","Printer","505.83","8","0.15","150.4","1"
"ORD-2418","2022-03-01 02:00:00","2022-03-02 02:00:00","Bob","Central","Technology","Binders","Paper","505.83","3","0.15","150.4","1"
"ORD-2419","2022-03-01 03:00:00","2022-03-02 03:00:00","David","West","Furniture","Phones","Stapler","505.83","1","0.15","150.4","1"
"ORD-2420","2022-03-01 04:00:00","2022-03-02 04:00:00","Eva","West","Furniture","Binders","Printer","505.83","9","0.15","150.4","1"
"ORD-2421","2022-03-01 05:00:00","2022-03-02 05:00:00","Bob","West","Technology","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-2422","2022-03-01 06:00:00","2022-03-02 06:00:00","Frank","South","Office Supplies","Tables","Paper","505.83","4","0.15","150.4","1"
"ORD-2423","2022-03-01 07:00:00","2022-03-02 07:00:00","Eva","West","Technology","Binders","Paper","505.83","8","0.15","150.4","1"
"ORD-2424","2022-03-01 08:00:00","2022-03-02 08:00:00","Charlie","South","Technology","Tables","Monitor","505.83","5","0.15","150.4","1"
"ORD-2425","2022-03-01 09:00:00","2022-03-02 09:00:00","Alice","Central","Technology","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-2426","2022-03-01 10:00:00","2022-03-02 10:00:00","Frank","Central","Office Supplies","Tables","Paper","505.83","1","0.15","150.4","1"
"ORD-2427","2022-03-01 11:00:00","2022-03-02 11:00:00","Charlie","South","Office Supplies","Storage","Pen","505.83","5","0.15","150.4","1"
"ORD-2428","2022-03-01 12:00:00","2022-03-02 12:00:00","Bob","East","Office Supplies","Binders","Printer","505.83","6","0.15","150.4","1"
"ORD-2429","2022-03-01 13:00:00","2022-03-02 13:00:00","David","West","Furniture","Tables","Stapler","505.83","4","0.15","150.4","1"
